ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
560	"LOC100578835"	NA	chrNC_037642.1	-	13222347	13222460	13222380	13222460	13218879	13222282	560	84,179,312,177	149,272,535,225	92,106,151,107,122	509,449,304,663,139	182	149	7.61780640406e-05	0.00025176337756915786	0.316,0.35,0.323,0.392	0.129,0.162,0.289,0.117,0.418	0.122
561	"LOC100578835"	NA	chrNC_037642.1	-	13222347	13223060	13222904	13223060	13218879	13222282	561	145,339,558,303	0,0,12,0	616,636,601,659,651	0,0,0,0,0	298	149	0.848990011555	1.0	1.0,1.0,0.959,1.0	1.0,1.0,1.0,1.0,1.0	-0.01
562	"LOC100578835"	NA	chrNC_037642.1	-	13222380	13223060	13222904	13223060	13218879	13222282	562	216,449,808,381	0,0,12,0	1033,980,760,1229,677	0,0,0,0,0	298	149	0.819910441579	1.0	1.0,1.0,0.971,1.0	1.0,1.0,1.0,1.0,1.0	-0.007
563	"LOC100578835"	NA	chrNC_037642.1	-	13223545	13224122	13223555	13224122	13223167	13223338	563	37,145,175,122	18,19,53,48	100,169,158,136,120	12,23,17,8,36	159	149	0.000399004785981	0.0011857521260806331	0.658,0.877,0.756,0.704	0.886,0.873,0.897,0.941,0.757	-0.122
564	"LOC100578835"	NA	chrNC_037642.1	-	13223545	13224122	13223567	13224122	13223167	13223338	564	41,188,230,149	0,2,7,12	130,214,235,166,177	0,6,11,4,32	171	149	0.0636765714946	0.12638141793048527	1.0,0.988,0.966,0.915	1.0,0.969,0.949,0.973,0.828	0.023
565	"LOC100578835"	NA	chrNC_037642.1	-	13223555	13224122	13223567	13224122	13223167	13223338	565	22,62,108,75	0,2,7,12	42,68,94,38,93	0,6,11,4,32	161	149	0.0459667926857	0.09462996147866175	1.0,0.966,0.935,0.853	1.0,0.913,0.888,0.898,0.729	0.053
566	"LOC100576552"	NA	chrNC_037648.1	+	396429	396678	396429	396674	396757	396980	566	1,0,0,0	0,2,0,0	0,0,0,6,15	3,8,0,2,4	153	149	1	1.0	1.0,0.0,NA,NA	0.0,0.0,NA,0.745,0.785	0.117
567	"LOC100576552"	NA	chrNC_037648.1	+	397938	398334	397938	398325	398397	399102	567	1,12,11,0	18,8,7,12	26,12,21,18,54	83,99,93,158,117	158	149	0.604844347719	0.8661339720250706	0.05,0.586,0.597,0.0	0.228,0.103,0.176,0.097,0.303	0.127
568	"LOC100576552"	NA	chrNC_037648.1	+	401969	402099	401969	402078	402176	402331	568	27,220,275,162	30,82,60,40	402,522,341,542,977	1,115,227,4,3	170	149	5.81790393639e-09	3.191907097607516e-08	0.441,0.702,0.801,0.78	0.997,0.799,0.568,0.992,0.997	-0.19
569	"LOC408527"	NA	chrNC_037652.1	-	6469009	6469448	6469023	6469448	6468673	6468875	569	0,6,44,5	0,8,16,2	0,10,14,17,7	6,3,0,3,6	163	149	1	1.0	NA,0.407,0.715,0.696	0.0,0.753,1.0,0.838,0.516	-0.015
570	"LOC411836"	NA	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119211	25119332	570	82,246,277,186	0,0,2,0	94,129,112,163,99	0,0,0,0,0	181	149	1	1.0	1.0,1.0,0.991,1.0	1.0,1.0,1.0,1.0,1.0	-0.002
571	"LOC411836"	NA	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119432	25119566	571	83,245,300,190	0,15,36,17	98,135,115,180,103	28,28,31,65,45	181	149	2.03170813506e-14	1.768545939613252e-13	1.0,0.931,0.873,0.902	0.742,0.799,0.753,0.695,0.653	0.198
572	"LOC411836"	NA	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119432	25119588	572	169,440,577,392	48,114,145,112	134,214,139,207,149	48,154,62,74,53	181	149	0.000205330213274	0.0006396800606693789	0.743,0.761,0.766,0.742	0.697,0.534,0.649,0.697,0.698	0.098
573	"LOC409093"	NA	chrNC_037638.1	+	11868706	11869103	11868706	11869052	11870037	11870136	573	64,99,234,143	4,17,22,17	83,121,127,162,153	9,14,10,29,10	200	149	0.957005205121	1.0	0.923,0.813,0.888,0.862	0.873,0.866,0.904,0.806,0.919	-0.002
574	"LOC409093"	NA	chrNC_037638.1	+	11868706	11869153	11868706	11869052	11870037	11870136	574	104,208,437,259	4,17,22,17	141,261,218,284,223	9,14,10,29,10	250	149	0.776544321598	1.0	0.939,0.879,0.922,0.901	0.903,0.917,0.929,0.854,0.93	0.004
575	"LOC409093"	NA	chrNC_037638.1	+	11868706	11869153	11868706	11869103	11870037	11870136	575	44,132,268,138	4,23,59,22	91,159,121,172,108	33,19,26,48,38	199	149	0.0612827809133	0.12251015244060244	0.892,0.811,0.773,0.824	0.674,0.862,0.777,0.728,0.68	0.081
576	"LOC409093"	NA	chrNC_037638.1	+	11868708	11869153	11868708	11868837	11870037	11870136	576	67,244,736,211	33,124,66,139	142,311,286,317,196	52,57,107,135,54	298	149	0.739957386683	1.0	0.504,0.496,0.848,0.431	0.577,0.732,0.572,0.54,0.645	-0.043
577	"LOC409093"	NA	chrNC_037638.1	+	11872140	11872749	11872140	11872227	11872893	11873087	577	511,871,1309,1185	3,1,4,25	570,784,727,866,875	10,1,12,11,8	298	149	0.31075112332	0.49787734323226085	0.988,0.998,0.994,0.96	0.966,0.997,0.968,0.975,0.982	0.007
578	"LOC409093"	NA	chrNC_037638.1	+	11872140	11872578	11872140	11872227	11872893	11874471	578	506,878,1246,1190	3,1,4,25	562,782,719,867,857	10,1,12,11,8	298	149	0.318769858095	0.507781092397727	0.988,0.998,0.994,0.96	0.966,0.997,0.968,0.975,0.982	0.007
579	"LOC409093"	NA	chrNC_037638.1	+	11872140	11872749	11872140	11872578	11872893	11874471	579	210,526,860,430	10,27,58,26	327,597,491,664,486	0,1,6,4,0	298	149	0	0.0	0.913,0.907,0.881,0.892	1.0,0.997,0.976,0.988,1.0	-0.094
580	"LOC411738"	NA	chrNC_037642.1	+	13407252	13407347	13407252	13407321	13407832	13407976	580	27,50,111,75	28,78,202,59	144,218,148,195,177	49,72,98,175,138	175	149	0.000129171187688	0.0004121175988140952	0.451,0.353,0.319,0.52	0.714,0.721,0.563,0.487,0.522	-0.191
581	"LOC411065"	NA	chrNC_037642.1	+	5417576	5418557	5417576	5418469	5428354	5428484	581	0,0,4,8	18,23,31,19	6,0,0,0,0	53,45,25,30,14	237	149	0.00347738870796	0.009013489370808394	0.0,0.0,0.075,0.209	0.066,0.0,0.0,0.0,0.0	0.058
582	"LOC408586"	NA	chrNC_037638.1	+	15945932	15947693	15945932	15947663	15982953	15984314	582	2,3,0,1	1,0,0,0	10,3,9,15,17	0,0,0,0,0	179	149	1	1.0	0.625,1.0,NA,1.0	1.0,1.0,1.0,1.0,1.0	-0.125
584	"LOC408586"	NA	chrNC_037638.1	+	16020696	16021279	16020696	16021036	16024620	16025203	584	6,0,13,0	0,0,0,0	0,0,0,1,0	0,0,1,0,0	298	149	1	1.0	1.0,NA,1.0,NA	NA,NA,0.0,1.0,NA	0.5
586	"LOC408586"	NA	chrNC_037638.1	+	15945932	15947693	15945932	15947663	16026642	16026870	586	2,5,0,7	26,54,37,114	19,15,20,38,34	88,161,114,245,143	179	149	1.1511597253e-05	4.321246439114262e-05	0.06,0.072,0.0,0.049	0.152,0.072,0.127,0.114,0.165	-0.081
587	"LOC408586"	NA	chrNC_037638.1	+	16020696	16021279	16020696	16021043	16026642	16026870	587	0,0,21,0	0,0,0,0	0,0,0,0,0	0,0,0,2,0	298	149	1	1.0	NA,NA,1.0,NA	NA,NA,NA,0.0,NA	1.0
588	"LOC408586"	NA	chrNC_037638.1	+	15945932	15947693	15945932	15947663	16032353	16032519	588	2,3,0,1	0,0,0,0	10,5,10,9,17	8,0,0,5,1	179	149	1	1.0	1.0,1.0,NA,1.0	0.51,1.0,1.0,0.6,0.934	0.191
589	"LOC408586"	NA	chrNC_037638.1	+	16034351	16034762	16034351	16034744	16035895	16036168	589	25,68,74,99	81,99,152,198	249,270,324,558,412	43,73,72,154,125	167	149	0	0.0	0.216,0.38,0.303,0.308	0.838,0.767,0.801,0.764,0.746	-0.481
590	"LOC724885"	NA	chrNC_037640.1	+	10031971	10032233	10031971	10032188	10033061	10035651	590	315,665,634,379	36,59,112,60	829,808,827,1303,977	53,34,43,86,37	194	149	1.55431223448e-15	1.4561798095064745e-14	0.87,0.896,0.813,0.829	0.923,0.948,0.937,0.921,0.953	-0.084
591	"LOC100577283"	NA	chrNC_037645.1	+	10940986	10941265	10940986	10941253	10946156	10946360	591	0,9,4,3	100,322,220,308	14,21,16,23,45	441,670,395,805,694	161	149	8.1677665133e-05	0.00026913460150381966	0.0,0.025,0.017,0.009	0.029,0.028,0.036,0.026,0.057	-0.022
592	"LOC408429"	NA	chrNC_037650.1	-	6010544	6011204	6010769	6011204	6008098	6008213	592	104,835,1140,398	0,0,0,0	700,1416,1124,2134,828	36,26,18,9,28	298	149	2.09499084747e-13	1.7348407354892024e-12	1.0,1.0,1.0,1.0	0.907,0.965,0.969,0.992,0.937	0.046
593	"LOC408429"	NA	chrNC_037650.1	-	6010544	6011204	6010769	6011204	6009736	6010083	593	176,1023,1802,611	55,192,437,277	1377,2339,1618,2986,1626	330,678,560,1150,393	298	149	0.704144140338	0.9742570051860563	0.615,0.727,0.673,0.524	0.676,0.633,0.591,0.565,0.674	0.007
594	"LOC408429"	NA	chrNC_037650.1	-	6069331	6069861	6069383	6069861	6064719	6064905	594	22,4,8,28	85,89,48,189	34,80,13,60,53	353,681,316,592,438	201	149	0.0449754817321	0.09276193107245626	0.161,0.032,0.11,0.099	0.067,0.08,0.03,0.07,0.082	0.035
595	"LOC408429"	NA	chrNC_037650.1	-	6072917	6073754	6073029	6073754	6064719	6064905	595	13,28,28,86	4,11,3,12	65,90,60,71,87	111,219,102,165,110	261	149	1.11022302463e-16	1.1417223755613628e-15	0.65,0.592,0.842,0.804	0.251,0.19,0.251,0.197,0.311	0.482
596	"LOC408429"	NA	chrNC_037650.1	-	6072917	6073754	6073029	6073754	6069331	6069861	596	17,67,65,108	9,9,11,21	82,101,72,94,125	125,324,190,230,266	261	149	0	0.0	0.519,0.81,0.771,0.746	0.272,0.151,0.178,0.189,0.212	0.511
597	"LOC551573"	NA	chrNC_037638.1	-	11504137	11504186	11504143	11504186	11503893	11504061	597	27,79,178,59	7,34,85,26	38,33,77,62,45	48,85,87,86,62	155	149	3.25606208662e-12	2.4077435697380667e-11	0.788,0.691,0.668,0.686	0.432,0.272,0.46,0.409,0.411	0.311
598	"LOC100577047"	NA	chrNC_037640.1	+	5694757	5695099	5694757	5695051	5696802	5697152	598	61,102,62,260	0,2,10,9	19,64,45,51,50	1,0,0,0,0	197	149	3.62673390482e-05	0.00012608032489869528	1.0,0.975,0.824,0.956	0.935,1.0,1.0,1.0,1.0	-0.048
599	"LOC552221"	NA	chrNC_037638.1	+	14950063	14950384	14950063	14950189	14954417	14954508	599	192,440,382,529	68,104,203,109	482,692,684,959,551	24,45,28,54,29	298	149	0	0.0	0.585,0.679,0.485,0.708	0.909,0.885,0.924,0.899,0.905	-0.29
600	"LOC552221"	NA	chrNC_037638.1	+	14954417	14954517	14954417	14954508	14954890	14955152	600	47,93,188,92	132,204,226,233	146,375,258,400,298	139,224,181,286,210	158	149	1.5195622538e-12	1.1388990315768815e-11	0.251,0.301,0.44,0.271	0.498,0.612,0.573,0.569,0.572	-0.249
601	"LOC412384"	NA	chrNC_037638.1	-	25095246	25095448	25095258	25095448	25094903	25095159	601	13,33,50,37	148,320,592,300	9,8,9,7,13	266,372,367,383,411	161	149	6.43929354283e-15	5.883172736858318e-14	0.075,0.087,0.072,0.102	0.03,0.02,0.022,0.017,0.028	0.061
602	"LOC409780"	NA	chrNC_037638.1	-	3298067	3298218	3298071	3298218	3291484	3294939	602	8,31,76,36	0,5,19,1	23,67,26,25,18	2,7,0,8,0	153	149	0.248202801105	0.41323523587586974	1.0,0.858,0.796,0.972	0.918,0.903,1.0,0.753,1.0	-0.008
603	"LOC409780"	NA	chrNC_037638.1	-	3298067	3298218	3298071	3298218	3291484	3294942	603	51,118,330,85	0,8,6,2	63,97,134,158,58	2,4,2,10,4	153	149	0.216131171954	0.36646167269194324	1.0,0.935,0.982,0.976	0.968,0.959,0.985,0.939,0.934	0.016
604	"LOC409780"	NA	chrNC_037638.1	-	3303412	3303454	3303424	3303454	3300718	3300841	604	8,27,70,17	5,7,36,18	19,37,25,34,9	4,7,0,16,10	161	149	0.0654649442747	0.12935030544357615	0.597,0.781,0.643,0.466	0.815,0.83,1.0,0.663,0.454	-0.131
605	"LOC409780"	NA	chrNC_037638.1	-	3303412	3303454	3303424	3303454	3302360	3302390	605	21,52,121,80	5,12,22,38	29,59,68,103,84	4,9,2,16,4	161	149	2.64161893823e-05	9.359967103247643e-05	0.795,0.8,0.836,0.661	0.87,0.858,0.969,0.856,0.951	-0.128
606	"LOC409780"	NA	chrNC_037638.1	-	3305968	3306242	3305977	3306242	3304415	3304508	606	28,58,120,85	13,59,122,57	74,81,45,75,51	28,42,26,52,35	158	149	0.0601768186216	0.12051716120684565	0.67,0.481,0.481,0.584	0.714,0.645,0.62,0.576,0.579	-0.073
607	"LOC409780"	NA	chrNC_037638.1	-	3745919	3746692	3745923	3746692	3673664	3673934	607	0,0,11,0	7,61,50,25	0,0,1,2,0	34,33,21,35,37	153	149	0.0033405570009	0.008689378269399882	0.0,0.0,0.176,0.0	0.0,0.0,0.044,0.053,0.0	0.025
608	"LOC409780"	NA	chrNC_037638.1	-	3745919	3746692	3745923	3746692	3677893	3678732	608	1,0,9,0	2,28,18,42	0,2,1,0,8	6,13,9,30,6	153	149	0.6835811829	0.9563697275539994	0.327,0.0,0.327,0.0	0.0,0.13,0.098,0.0,0.565	0.005
609	"LOC100578947"	NA	chrNC_037641.1	-	5884339	5884534	5884356	5884534	5884103	5884219	609	8,11,4,10	90,223,254,227	7,4,16,3,32	17,66,9,29,36	166	149	5.41700126977e-08	2.7407299330575446e-07	0.074,0.042,0.014,0.038	0.27,0.052,0.615,0.085,0.444	-0.251
610	"LOC408775"	NA	chrNC_037641.1	-	12627430	12627596	12627439	12627596	12624277	12625873	610	23,34,89,67	13,42,66,58	78,122,98,168,86	47,24,37,51,23	158	149	4.10365026393e-06	1.6496674060998596e-05	0.625,0.433,0.56,0.521	0.61,0.827,0.714,0.756,0.779	-0.202
611	"LOC408775"	NA	chrNC_037641.1	-	12627430	12627596	12627439	12627596	12624277	12625876	611	132,260,328,352	324,528,810,858	479,707,502,870,558	335,498,506,732,518	158	149	0	0.0	0.278,0.317,0.276,0.279	0.574,0.572,0.483,0.528,0.504	-0.245
612	"LOC724333"	NA	chrNC_037647.1	-	7497673	7498939	7497813	7498939	7491076	7491683	612	215,592,494,744	15,49,3,45	290,335,266,347,289	32,48,36,54,36	289	149	6.0275651137e-10	3.7122413555405844e-09	0.881,0.862,0.988,0.895	0.824,0.783,0.792,0.768,0.805	0.112
613	"LOC409151"	NA	chrNC_037639.1	+	15191044	15191156	15191044	15191153	15191319	15191646	613	0,4,8,9	75,169,367,275	21,24,22,85,15	140,221,220,297,203	152	149	0	0.0	0.0,0.023,0.021,0.031	0.128,0.096,0.089,0.219,0.068	-0.101
614	"LOC409151"	NA	chrNC_037639.1	+	15193437	15193618	15193437	15193606	15193729	15195383	614	65,136,222,131	174,359,538,411	429,457,488,644,465	424,503,514,452,537	161	149	0	0.0	0.257,0.26,0.276,0.228	0.484,0.457,0.468,0.569,0.445	-0.229
615	"LOC409261"	NA	chrNC_037638.1	-	15166393	15166489	15166409	15166489	15166008	15166267	615	12,1,14,4	94,265,398,207	11,16,8,18,2	464,261,288,282,268	165	149	0.684727851071	0.9563697275539994	0.103,0.003,0.031,0.017	0.021,0.052,0.024,0.054,0.007	0.007
616	"LOC551109"	NA	chrNC_037638.1	+	15203377	15203603	15203377	15203527	15203674	15203835	616	5,25,43,44	4,20,22,12	47,53,36,46,58	15,9,20,14,16	225	149	0.086956473233	0.16703802112785665	0.453,0.453,0.564,0.708	0.675,0.796,0.544,0.685,0.706	-0.137
617	"LOC726541"	NA	chrNC_037638.1	-	9126542	9126756	9126560	9126756	9126348	9126458	617	29,63,134,93	125,411,436,363	440,582,362,585,417	88,188,156,194,153	167	149	0	0.0	0.171,0.12,0.215,0.186	0.817,0.734,0.674,0.729,0.709	-0.56
618	"LOC100578368"	NA	chrNC_037641.1	-	12414092	12418995	12414459	12418995	12413082	12413402	618	11,22,53,44	0,8,21,2	43,88,13,40,62	0,38,0,9,78	298	149	0.796494723399	1.0	1.0,0.579,0.558,0.917	1.0,0.537,1.0,0.69,0.284	0.061
619	"LOC100578368"	NA	chrNC_037641.1	-	12414092	12418995	12415250	12418995	12413082	12413402	619	64,102,206,110	3,6,26,0	85,181,132,57,170	24,23,33,31,25	298	149	1.63681430976e-06	6.94625036253236e-06	0.914,0.895,0.798,1.0	0.639,0.797,0.667,0.479,0.773	0.231
620	"LOC100578368"	NA	chrNC_037641.1	-	12414459	12418995	12415250	12418995	12413082	12413402	620	63,100,194,101	3,6,26,0	56,192,119,62,232	24,23,33,31,25	298	149	1.23003954023e-05	4.609521056692424e-05	0.913,0.893,0.789,1.0	0.538,0.807,0.643,0.5,0.823	0.237
621	"LOC409193"	NA	chrNC_037638.1	-	14976351	14976539	14976357	14976539	14976056	14976277	621	17,32,41,27	124,351,454,326	9,18,21,16,24	216,406,413,475,348	155	149	1.64068905423e-05	6.025852988210183e-05	0.116,0.081,0.08,0.074	0.039,0.041,0.047,0.031,0.062	0.044
622	"LOC409193"	NA	chrNC_037638.1	-	14976704	14977257	14976734	14977257	14976351	14976539	622	10,12,38,62	148,229,303,323	72,153,90,158,147	243,367,292,367,423	179	149	0	0.0	0.053,0.042,0.095,0.138	0.198,0.258,0.204,0.264,0.224	-0.148
623	"LOC409193"	NA	chrNC_037638.1	-	14981694	14981908	14981718	14981908	14981543	14981623	623	88,200,203,237	6,14,21,19	245,352,400,452,349	18,13,18,25,32	173	149	0.0962967293413	0.18322897467608804	0.927,0.925,0.893,0.915	0.921,0.959,0.95,0.94,0.904	-0.02
624	"LOC410726"	NA	chrNC_037638.1	-	10937033	10937237	10937038	10937237	10936799	10936963	624	25,20,29,30	46,19,104,87	2,4,6,6,4	8,20,10,5,11	154	149	0.581725859723	0.8391958897714813	0.345,0.505,0.212,0.25	0.195,0.162,0.367,0.537,0.26	0.024
625	"LOC725941"	NA	chrNC_037645.1	+	11899544	11899902	11899544	11899722	11900224	11900612	625	11,28,6,28	0,0,3,0	15,7,31,19,20	0,5,2,4,0	298	149	0.0060159972368	0.0147139047462	1.0,1.0,0.5,1.0	1.0,0.412,0.886,0.704,1.0	0.075
626	"LOC725941"	NA	chrNC_037645.1	+	11899544	11899915	11899544	11899722	11900224	11900612	626	40,40,23,95	0,0,3,0	19,15,47,31,23	0,5,2,4,0	298	149	0.00201536417168	0.005434109979981073	1.0,1.0,0.793,1.0	1.0,0.6,0.922,0.795,1.0	0.085
627	"LOC725941"	NA	chrNC_037645.1	+	11899544	11899915	11899544	11899902	11900224	11900612	627	39,28,22,78	3,9,1,9	4,12,18,16,5	0,2,0,0,2	162	149	0.000751488923483	0.00217195033963518	0.923,0.741,0.953,0.889	1.0,0.847,1.0,1.0,0.697	-0.032
628	"LOC725391"	NA	chrNC_037648.1	+	15932234	15932393	15932234	15932381	15933720	15933903	628	4,11,7,14	47,96,15,97	0,4,6,13,9	28,89,50,104,61	161	149	0.138398095488	0.24999852052611765	0.073,0.096,0.302,0.118	0.0,0.04,0.1,0.104,0.12	0.074
629	"LOC410717"	NA	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14390732	14390916	629	38,54,72,78	0,22,0,0	101,150,101,116,134	4,7,13,20,5	161	149	0.325998848095	0.5174324861005348	1.0,0.694,1.0,1.0	0.959,0.952,0.878,0.843,0.961	0.005
630	"LOC410717"	NA	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14391710	14391908	630	29,48,91,71	0,4,15,7	101,132,89,103,104	7,2,2,1,2	161	149	2.60215906699e-05	9.234949754598539e-05	1.0,0.917,0.849,0.904	0.93,0.984,0.976,0.99,0.98	-0.054
631	"LOC410717"	NA	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14392673	14392786	631	229,373,417,430	423,888,1144,1101	829,1083,1216,1499,1059	613,973,871,1279,934	161	149	0	0.0	0.334,0.28,0.252,0.265	0.556,0.507,0.564,0.52,0.512	-0.249
632	"LOC100578721"	NA	chrNC_037638.1	+	14348780	14349665	14348780	14349476	14349867	14350111	632	408,971,1363,946	0,0,0,0	1013,1203,1233,1539,973	0,0,2,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.997,0.999,1.0	0.001
633	"LOC408685"	NA	chrNC_037639.1	+	12247381	12248063	12247381	12248029	12248512	12248778	633	19,21,19,37	351,533,266,665	49,79,68,158,67	412,592,588,1047,492	183	149	9.42468325604e-13	7.260618355088655e-12	0.042,0.031,0.055,0.043	0.088,0.098,0.086,0.109,0.1	-0.053
634	"LOC408685"	NA	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12286630	12286810	634	366,560,2204,1228	1432,2838,1737,3086	1336,1247,850,1427,892	1793,2164,1902,2993,2260	298	149	0.199689937457	0.34172945179367414	0.113,0.09,0.388,0.166	0.271,0.224,0.183,0.192,0.165	-0.018
635	"LOC408685"	NA	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12287331	12287636	635	200,313,1075,699	220,434,339,498	692,618,464,969,521	458,517,687,978,626	298	149	0.246869734297	0.4113255331806081	0.312,0.265,0.613,0.412	0.43,0.374,0.252,0.331,0.294	0.064
636	"LOC408685"	NA	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12292693	12292950	636	200,317,1071,700	0,0,0,0	668,613,458,931,499	12,2,0,20,4	298	149	0.000649852769094	0.0018930493708390434	1.0,1.0,1.0,1.0	0.965,0.994,1.0,0.959,0.984	0.02
637	"LOC409718"	NA	chrNC_037638.1	-	12355225	12356140	12355427	12356140	12354495	12354752	637	18,64,162,66	12,9,54,8	92,116,82,114,72	3,6,9,11,8	298	149	0.000284980961565	0.0008678965647661363	0.429,0.78,0.6,0.805	0.939,0.906,0.82,0.838,0.818	-0.211
638	"LOC409718"	NA	chrNC_037638.1	-	12355225	12356140	12355437	12356140	12354495	12354752	638	18,65,165,50	4,7,52,2	86,115,86,114,74	4,0,1,7,0	298	149	5.36308418786e-08	2.725926238932979e-07	0.692,0.823,0.613,0.926	0.915,1.0,0.977,0.891,1.0	-0.193
639	"LOC409718"	NA	chrNC_037638.1	-	12355427	12356140	12355437	12356140	12354495	12354752	639	12,26,61,9	4,7,52,2	3,7,13,12,10	4,0,1,7,0	159	149	0.0501139942943	0.10208869753644337	0.738,0.777,0.524,0.808	0.413,1.0,0.924,0.616,1.0	-0.079
640	"LOC412176"	NA	chrNC_037644.1	-	12496130	12496352	12496175	12496352	12495812	12496048	640	203,503,780,434	0,11,34,2	308,475,553,566,565	10,12,0,24,4	194	149	0.458261781748	0.687392672622	1.0,0.972,0.946,0.994	0.959,0.968,1.0,0.948,0.991	0.005
641	"LOC409138"	NA	chrNC_037638.1	+	14169316	14169823	14169316	14169468	14172521	14172667	641	193,413,268,509	0,0,4,14	179,419,264,353,309	12,30,5,21,29	298	149	3.57569529541e-12	2.6265323249672792e-11	1.0,1.0,0.971,0.948	0.882,0.875,0.964,0.894,0.842	0.088
642	"LOC409138"	NA	chrNC_037638.1	+	14170481	14172092	14170481	14172079	14172521	14172667	642	17,14,29,37	12,36,7,16	45,51,82,135,63	26,50,35,32,39	162	149	0.482812589939	0.7207958381871229	0.566,0.263,0.792,0.68	0.614,0.484,0.683,0.795,0.598	-0.06
643	"LOC107964025"	NA	chrNC_037638.1	+	14121975	14122242	14121975	14122226	14129293	14130220	643	48,68,34,54	79,84,127,108	59,112,41,141,76	42,115,59,95,87	165	149	0.000264096796303	0.0008098724225047614	0.354,0.422,0.195,0.311	0.559,0.468,0.386,0.573,0.441	-0.165
644	"LOC102656690"	NA	chrNC_037648.1	+	1819926	1820306	1819926	1820275	1821110	1821469	644	0,10,27,7	0,3,9,1	4,2,3,0,1	0,0,0,0,0	180	149	1	1.0	NA,0.734,0.713,0.853	1.0,1.0,1.0,NA,1.0	-0.233
645	"LOC100577428"	NA	chrNC_037650.1	-	3622799	3623293	3622810	3623293	3598885	3599609	645	11,20,0,2	2,4,0,0	12,11,11,17,18	3,2,0,10,9	160	149	1	1.0	0.837,0.823,NA,1.0	0.788,0.837,1.0,0.613,0.651	0.109
646	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986129	3985668	3985776	3986891	3987086	646	69,119,83,126	0,2,0,6	54,127,51,82,82	0,4,0,39,10	298	149	0.000771471210733	0.0022267922283690116	1.0,0.967,1.0,0.913	1.0,0.941,1.0,0.512,0.804	0.119
647	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3985776	3986891	3987086	647	63,113,72,120	0,2,0,6	108,200,73,49,142	0,4,0,39,10	298	149	0.0256994714308	0.05576205233905673	1.0,0.966,1.0,0.909	1.0,0.962,1.0,0.386,0.877	0.124
648	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3986129	3986891	3987086	648	68,195,188,112	6,6,11,6	79,270,106,196,81	1,12,0,37,1	298	149	0.757480526804	1.0	0.85,0.942,0.895,0.903	0.975,0.918,1.0,0.726,0.976	-0.021
649	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986129	3985668	3985776	3986906	3987086	649	115,195,92,210	10,38,6,16	53,130,62,58,81	2,135,70,51,164	298	149	4.5238066253e-06	1.8087046019056602e-05	0.852,0.72,0.885,0.868	0.93,0.325,0.307,0.362,0.198	0.407
650	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3985776	3986906	3987086	650	63,113,74,120	10,38,6,16	93,178,68,50,128	2,135,70,51,164	298	149	0.00481846292395	0.012161668407366951	0.759,0.598,0.86,0.789	0.959,0.397,0.327,0.329,0.281	0.293
651	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3986129	3986906	3987086	651	68,195,190,112	52,82,20,90	64,248,101,197,67	0,15,11,13,0	298	149	1.87728521617e-09	1.1009754941516897e-08	0.395,0.543,0.826,0.384	1.0,0.892,0.821,0.883,1.0	-0.382
652	"LOC411976"	NA	chrNC_037638.1	+	14028566	14029167	14028566	14028813	14030351	14030488	652	21,34,50,84	28,62,58,61	181,237,252,215,290	172,226,223,225,336	298	149	0.332535993957	0.5255447338376891	0.273,0.215,0.301,0.408	0.345,0.344,0.361,0.323,0.301	-0.036
653	"LOC724636"	NA	chrNC_037638.1	-	14237306	14237434	14237361	14237434	14237108	14237187	653	0,42,25,69	5,3,28,16	24,19,8,34,12	18,10,22,32,25	204	149	0.28579994828	0.4646350629757941	0.0,0.911,0.395,0.759	0.493,0.581,0.21,0.437,0.26	0.12
654	"LOC552629"	NA	chrNC_037640.1	+	4478301	4478386	4478301	4478368	4478479	4478661	654	98,255,331,118	239,538,977,414	80,192,163,377,88	306,322,324,269,363	167	149	0.193030954661	0.3323920878157874	0.268,0.297,0.232,0.203	0.189,0.347,0.31,0.556,0.178	-0.066
655	"LOC552629"	NA	chrNC_037640.1	+	4478301	4478386	4478301	4478368	4479188	4479207	655	54,211,259,91	12,7,3,9	75,177,154,367,75	0,0,0,0,0	167	149	1.79474590745e-09	1.0553678727053058e-08	0.801,0.964,0.987,0.9	1.0,1.0,1.0,1.0,1.0	-0.087
