ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
249	"LOC724912"	"LOC724912"	chrNC_037649.1	+	3876214	3876650	3876214	3876644	3876726	3876932	249	12,117,33,69,10	46,443,88,182,39	65,53,86	168,75,225	155	149	0.0193074527547	0.048607579366839015	0.2,0.202,0.265,0.267,0.198	0.271,0.405,0.269	-0.089
250	"LOC100578041"	"LOC100578041"	chrNC_037643.1	-	5529569	5529783	5529605	5529783	5528177	5528608	250	5,11,44,33,20	50,222,448,623,212	13,2,0	264,33,0	185	149	1	1.0	0.075,0.038,0.073,0.041,0.071	0.038,0.047,NA	0.017
251	"Ripk5"	"Ripk5"	chrNC_037650.1	+	5541401	5543208	5541401	5542110	5549892	5551753	251	175,721,997,869,1533	0,3,4,6,0	76,140,131	6,27,29	1247	149	0	0.0	1.0,0.966,0.968,0.945,1.0	0.602,0.383,0.351	0.53
252	"Cyp314a1"	"Cyp314a1"	chrNC_037642.1	-	13665923	13666787	13666225	13666787	13664384	13664518	252	11,42,13,1,9	0,0,0,0,0	271,30,124	72,35,86	451	149	0	0.0	1.0,1.0,1.0,1.0,1.0	0.554,0.221,0.323	0.634
253	"Cyp314a1"	"Cyp314a1"	chrNC_037642.1	-	13665923	13666787	13666450	13666787	13664384	13664518	253	36,371,229,130,204	0,0,10,0,0	715,253,536	286,205,257	676	149	0	0.0	1.0,1.0,0.835,1.0,1.0	0.355,0.214,0.315	0.672
254	"Cyp314a1"	"Cyp314a1"	chrNC_037642.1	-	13666225	13666787	13666450	13666787	13664384	13664518	254	25,329,216,129,195	0,0,10,0,0	516,258,498	286,205,257	374	149	0	0.0	1.0,1.0,0.896,1.0,1.0	0.418,0.334,0.436	0.583
255	"LOC726228"	"LOC726228"	chrNC_037652.1	+	3588910	3589135	3588910	3589105	3589320	3589680	255	0,0,166,0,0	0,2,45,4,0	2,12,14	0,6,8	179	149	1	1.0	NA,0.0,0.754,0.0,NA	1.0,0.625,0.593	-0.488
256	"LOC100188940"	"LOC100188940"	chrNC_037642.1	-	5926819	5927299	5926831	5927299	5926078	5926181	256	117,981,483,754,379	30,236,101,115,71	385,498,766	68,123,171	161	149	0.490674966277	0.8384348938325437	0.783,0.794,0.816,0.859,0.832	0.84,0.789,0.806	0.005
257	"LOC100578820"	"LOC100578820"	chrNC_037638.1	-	11681170	11681350	11681290	11681350	11680941	11681103	257	34,198,136,110,82	0,14,5,6,0	18,27,34	0,0,0	269	149	0.000222869385192	0.0008171877457040001	1.0,0.887,0.938,0.91,1.0	1.0,1.0,1.0	-0.053
258	"LOC100578820"	"LOC100578820"	chrNC_037638.1	-	11681170	11681350	11681290	11681350	11680941	11681106	258	72,391,198,283,157	2,2,8,17,0	54,31,48	0,2,6	269	149	0.292937537754	0.5416686466969857	0.952,0.991,0.932,0.902,1.0	1.0,0.896,0.816	0.051
259	"LOC408867"	"LOC408867"	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1766151	1766316	259	16,144,103,197,74	0,0,0,2,0	116,57,207	4,10,12	263	149	4.94511986915e-10	3.5722955472665668e-09	1.0,1.0,1.0,0.982,1.0	0.943,0.764,0.907	0.125
260	"LOC408867"	"LOC408867"	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1795297	1795454	260	16,150,117,209,76	0,0,4,0,0	125,67,229	10,2,2	263	149	0.000295760868974	0.0010564447275528857	1.0,1.0,0.943,1.0,1.0	0.876,0.95,0.985	0.052
261	"LOC408867"	"LOC408867"	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1808206	1808312	261	16,268,204,314,115	17,123,83,183,54	213,136,396	165,85,82	263	149	0.712041238991	1.0	0.348,0.552,0.582,0.493,0.547	0.422,0.475,0.732	-0.039
263	"LOC408824"	"LOC408824"	chrNC_037642.1	-	4301297	4301639	4301327	4301639	4294659	4294947	263	0,0,0,0,0	0,10,9,0,0	0,8,2	0,7,0	179	149	1	1.0	NA,0.0,0.0,NA,NA	NA,0.488,1.0	-0.744
264	"LOC725679"	"LOC725679"	chrNC_037645.1	+	6590440	6590718	6590440	6590659	6596243	6596535	264	97,752,919,805,1004	236,1914,2336,1888,2751	358,600,614	1763,1491,1643	208	149	0.0202333918506	0.05074073396730777	0.227,0.22,0.22,0.234,0.207	0.127,0.224,0.211	0.034
265	"LOC409414"	"LOC409414"	chrNC_037642.1	+	2280962	2281262	2280962	2281205	2282699	2282739	265	25,155,116,158,77	0,0,0,0,0	549,513,575	9,14,23	206	149	8.14705682251e-07	4.206053868901162e-06	1.0,1.0,1.0,1.0,1.0	0.978,0.964,0.948	0.037
266	"LOC409414"	"LOC409414"	chrNC_037642.1	+	2280962	2281262	2280962	2281205	2284500	2284839	266	25,157,128,160,77	2,6,16,2,16	1025,845,972	1226,984,1192	206	149	0	0.0	0.9,0.95,0.853,0.983,0.777	0.377,0.383,0.371	0.516
267	"LOC412288"	"LOC412288"	chrNC_037638.1	+	24639287	24639430	24639287	24639409	24641212	24641403	267	8,221,49,159,95	45,458,320,325,267	202,201,256	20,75,133	170	149	0	0.0	0.135,0.297,0.118,0.3,0.238	0.899,0.701,0.628	-0.525
268	"LOC412288"	"LOC412288"	chrNC_037638.1	+	24639287	24639430	24639287	24639409	24648143	24648356	268	2,35,14,11,13	0,0,0,0,0	33,34,36	0,2,0	170	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.937,1.0	0.021
269	"LOC100577801"	"LOC100577801"	chrNC_037648.1	+	12315543	12319079	12315543	12315715	12346709	12346787	269	396,2295,3654,2187,2211	0,4,0,0,0	783,329,434	0,0,0	3513	149	1	1.0	1.0,0.961,1.0,1.0,1.0	1.0,1.0,1.0	-0.008
270	"LOC727141"	"LOC727141"	chrNC_037642.1	-	544049	544211	544064	544211	543863	543992	270	25,102,60,39,35	41,250,58,106,60	149,59,94	624,283,611	164	149	1.84580684071e-09	1.2451156946392195e-08	0.356,0.27,0.485,0.251,0.346	0.178,0.159,0.123	0.188
271	"LOC410982"	"LOC410982"	chrNC_037641.1	-	13002033	13002434	13002215	13002434	12999799	13000026	271	1,81,83,22,43	0,2,2,16,0	521,1055,314	44,28,25	331	149	0.662457963157	1.0	1.0,0.948,0.949,0.382,1.0	0.842,0.944,0.85	-0.023
272	"LOC411102"	"LOC411102"	chrNC_037642.1	+	9794527	9794855	9794527	9794711	9794911	9795195	272	37,168,14,67,34	4,2,0,2,0	306,80,204	15,31,55	293	149	4.54083578516e-08	2.7132895308857285e-07	0.825,0.977,1.0,0.945,1.0	0.912,0.568,0.654	0.238
273	"LOC552731"	"LOC552731"	chrNC_037641.1	-	12726968	12727107	12726977	12727107	12726438	12726688	273	50,597,488,531,517	22,110,91,122,110	609,811,1233	55,52,98	158	149	2.975397706e-14	2.969262865369072e-13	0.682,0.837,0.835,0.804,0.816	0.913,0.936,0.922	-0.129
274	"LOC552731"	"LOC552731"	chrNC_037641.1	-	12730222	12730365	12730231	12730365	12730036	12730148	274	0,2,1,3,2	37,204,50,133,20	28,0,12	201,74,294	158	149	3.0001365674e-06	1.4520660986215999e-05	0.0,0.009,0.019,0.021,0.086	0.116,0.0,0.037	-0.024
275	"LOC552727"	"LOC552727"	chrNC_037641.1	+	12711559	12711685	12711559	12711677	12711750	12711834	275	25,76,81,110,80	0,38,16,14,20	187,177,267	145,125,230	157	149	8.11588241056e-10	5.755438954887971e-09	1.0,0.655,0.828,0.882,0.792	0.55,0.573,0.524	0.282
276	"LOC552727"	"LOC552727"	chrNC_037641.1	+	12711559	12711685	12711559	12711677	12712576	12712753	276	85,421,343,401,294	11,71,46,78,51	1697,955,1316	192,120,217	157	149	0.0738978977534	0.16165687011365243	0.88,0.849,0.876,0.83,0.845	0.893,0.883,0.852	-0.02
277	"LOC411917"	"LOC411917"	chrNC_037641.1	-	12708149	12709086	12708785	12709086	12707936	12708069	277	118,1029,676,772,611	35,242,210,159,139	847,684,860	166,187,264	785	149	0.786763681956	1.0	0.39,0.447,0.379,0.48,0.455	0.492,0.41,0.382	0.002
278	"LOC551101"	"LOC551101"	chrNC_037641.1	+	12674525	12674697	12674525	12674680	12674947	12675017	278	0,1,2,1,0	12,252,36,24,31	12,0,2	405,48,137	166	149	0.149409849768	0.30320489428810066	0.0,0.004,0.047,0.036,0.0	0.026,0.0,0.013	0.004
280	"LOC726284"	"LOC726284"	chrNC_037642.1	+	6320102	6320401	6320102	6320398	6322862	6323235	280	4,12,27,47,18	2,31,72,60,48	1,0,0	11,4,4	152	149	9.95352640087e-07	5.097890770392677e-06	0.662,0.275,0.269,0.434,0.269	0.082,0.0,0.0	0.354
281	"LOC410986"	"LOC410986"	chrNC_037641.1	-	12617031	12617243	12617055	12617243	12616159	12616367	281	171,2062,2061,1736,843	4,54,47,44,10	793,1228,1886	3,19,26	173	149	0.000290871009637	0.0010408988440983957	0.974,0.97,0.974,0.971,0.986	0.996,0.982,0.984	-0.012
282	"LOC410986"	"LOC410986"	chrNC_037641.1	-	12618074	12618162	12618101	12618162	12617883	12617982	282	26,547,235,295,88	2,169,104,65,25	80,121,134	77,116,134	176	149	1.59738888783e-12	1.4251358925524792e-11	0.917,0.733,0.657,0.793,0.749	0.468,0.469,0.458	0.305
283	"LOC414051"	"LOC414051"	chrNC_037641.1	-	12574025	12574808	12574362	12574808	12573589	12573933	283	17,116,19,95,16	8,34,0,9,0	95,55,245	0,0,0	486	149	1.80290682383e-09	1.2247114424332911e-08	0.394,0.511,1.0,0.764,1.0	1.0,1.0,1.0	-0.266
284	"LOC414051"	"LOC414051"	chrNC_037641.1	-	12574025	12574808	12574556	12574808	12573589	12573933	284	67,507,93,232,63	0,74,7,25,3	247,132,497	18,1,10	680	149	0.0125137379516	0.03247533066259732	1.0,0.6,0.744,0.67,0.821	0.75,0.967,0.916	-0.111
285	"LOC414051"	"LOC414051"	chrNC_037641.1	-	12574362	12574808	12574556	12574808	12573589	12573933	285	58,425,74,146,47	0,74,7,25,3	152,77,252	18,1,10	343	149	0.0393928358192	0.09166409873313847	1.0,0.714,0.821,0.717,0.872	0.786,0.971,0.916	-0.066
286	"LOC725732"	"LOC725732"	chrNC_037642.1	+	5801501	5801699	5801501	5801663	5802555	5802639	286	0,3,6,8,0	31,142,205,140,217	9,17,21	738,984,910	185	149	0.704369293562	1.0	0.0,0.017,0.023,0.044,0.0	0.01,0.014,0.018	0.003
287	"LOC725732"	"LOC725732"	chrNC_037642.1	+	5801501	5801699	5801501	5801663	5815176	5815361	287	0,2,4,0,0	2,0,32,12,24	8,28,48	75,140,39	185	149	0.00288784361305	0.008445415762635649	0.0,1.0,0.091,0.0,0.0	0.079,0.139,0.498	-0.02
288	"LOC408779"	"LOC408779"	chrNC_037641.1	+	12193229	12194033	12193229	12193755	12198776	12199442	288	189,805,860,1059,847	12,58,56,88,97	35,47,86	0,2,0	427	149	2.22937898919e-07	1.2331650637348114e-06	0.846,0.829,0.843,0.808,0.753	1.0,0.891,1.0	-0.148
289	"LOC408779"	"LOC408779"	chrNC_037641.1	+	12216303	12216774	12216303	12216768	12217720	12218926	289	124,532,656,682,983	18,64,97,90,192	254,266,292	18,15,26	155	149	1.08067821569e-06	5.491320277101942e-06	0.869,0.889,0.867,0.879,0.831	0.931,0.945,0.915	-0.063
290	"LOC724336"	"LOC724336"	chrNC_037648.1	-	8800741	8800888	8800774	8800888	8800483	8800669	290	12,92,148,66,122	84,450,801,588,657	121,149,107	1722,1252,1646	182	149	1.75280900905e-11	1.469020883775238e-10	0.105,0.143,0.131,0.084,0.132	0.054,0.089,0.051	0.054
291	"LOC408544"	"LOC408544"	chrNC_037652.1	+	3570967	3571168	3570967	3571114	3573646	3573934	291	0,0,7,2,3	0,91,31,165,119	0,0,0	0,0,2	203	149	1	1.0	NA,0.0,0.142,0.009,0.018	NA,NA,0.0	0.042
292	"LOC552792"	"LOC552792"	chrNC_037641.1	+	11950909	11951731	11950909	11951460	11951809	11952071	292	4,28,17,36,50	0,16,12,8,16	32,32,13	4,0,12	420	149	0.209195671274	0.405002819586464	1.0,0.383,0.334,0.615,0.526	0.739,1.0,0.278	-0.101
293	"LOC412009"	"LOC412009"	chrNC_037639.1	-	3935484	3935681	3935574	3935681	3935190	3935397	293	21,130,29,37,9	11,79,22,16,14	241,21,109	383,31,115	239	149	0.00128367197623	0.004008369267711742	0.543,0.506,0.451,0.59,0.286	0.282,0.297,0.371	0.159
294	"LOC102655567"	"LOC102655567"	chrNC_037638.1	-	11905978	11907144	11906471	11907144	11904901	11905259	294	0,16,20,14,15	4,1,13,6,5	6,14,18	0,0,0	642	149	1.17309606473e-10	8.976735104020869e-10	0.0,0.788,0.263,0.351,0.41	1.0,1.0,1.0	-0.638
295	"LOC408791"	"LOC408791"	chrNC_037641.1	-	11496238	11496440	11496241	11496440	11495944	11496167	295	28,132,150,99,80	0,12,0,2,6	160,165,322	14,4,20	152	149	0.0802953644676	0.1742733470955982	1.0,0.915,1.0,0.98,0.929	0.918,0.976,0.94	0.02
296	"LOC408791"	"LOC408791"	chrNC_037641.1	-	11496238	11496440	11496259	11496440	11495944	11496167	296	30,156,196,121,96	0,6,13,6,0	179,194,359	35,4,9	170	149	0.0625929087386	0.13849128150620527	1.0,0.958,0.93,0.946,1.0	0.818,0.977,0.972	0.044
297	"LOC408791"	"LOC408791"	chrNC_037641.1	-	11496241	11496440	11496259	11496440	11495944	11496167	297	2,36,46,24,22	0,6,13,6,0	33,33,57	35,4,9	167	149	0.176265371983	0.34999975400932104	1.0,0.843,0.759,0.781,1.0	0.457,0.88,0.85	0.148
298	"LOC408791"	"LOC408791"	chrNC_037641.1	-	11501239	11501746	11501355	11501746	11500697	11500811	298	8,88,32,28,29	0,2,16,6,0	43,20,102	0,0,8	265	149	0.11380931287	0.2374297734012069	1.0,0.961,0.529,0.724,1.0	1.0,1.0,0.878	-0.117
299	"LOC408791"	"LOC408791"	chrNC_037641.1	-	11501239	11501746	11501568	11501746	11500697	11500811	299	12,296,232,179,243	0,1,12,4,2	317,155,351	0,0,0	478	149	4.46288645392e-05	0.00018621008997390346	1.0,0.989,0.858,0.933,0.974	1.0,1.0,1.0	-0.049
300	"LOC408791"	"LOC408791"	chrNC_037641.1	-	11501355	11501746	11501568	11501746	11500697	11500811	300	4,210,216,157,214	0,1,12,4,2	274,135,257	0,0,0	362	149	0.00010750618298	0.00041626394049856005	1.0,0.989,0.881,0.942,0.978	1.0,1.0,1.0	-0.042
301	"LOC724498"	"LOC724498"	chrNC_037647.1	+	941195	941630	941195	941626	942283	942576	301	5,49,28,74,21	44,1030,739,565,481	24,20,52	204,242,419	153	149	0.000377811187504	0.0013155439910211223	0.1,0.044,0.036,0.113,0.041	0.103,0.074,0.108	-0.028
302	"LOC409273"	"LOC409273"	chrNC_037645.1	+	6516012	6517065	6516012	6517035	6517474	6517814	302	51,422,279,401,277	153,1319,1241,1253,1051	347,313,445	2943,2727,3867	179	149	0	0.0	0.217,0.21,0.158,0.21,0.18	0.089,0.087,0.087	0.107
303	"LOC413377"	"LOC413377"	chrNC_037638.1	+	24141008	24148778	24141008	24148310	24149392	24149645	303	12,125,74,110,50	0,0,0,0,0	366,111,285	0,0,3	617	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.958	0.014
304	"LOC102655980"	"LOC102655980"	chrNC_037648.1	+	15172068	15172144	15172068	15172102	15173001	15173264	304	2,64,112,57,80	6,12,26,6,8	1454,926,1093	81,64,68	191	149	0.00310113787246	0.009028275069297082	0.206,0.806,0.771,0.881,0.886	0.933,0.919,0.926	-0.216
305	"LOC409463"	"LOC409463"	chrNC_037645.1	+	1556838	1556994	1556838	1556943	1557329	1557673	305	45,288,290,223,229	0,4,8,14,6	985,1011,861	6,7,6	200	149	6.98391582166e-06	3.258038802586449e-05	1.0,0.982,0.964,0.922,0.966	0.992,0.991,0.991	-0.025
306	"LOC409051"	"LOC409051"	chrNC_037641.1	+	10013084	10014224	10013084	10014197	10016418	10016647	306	49,401,436,357,675	120,897,823,712,1143	132,131,88	108,144,72	176	149	2.02776684333e-11	1.6848740809814933e-10	0.257,0.275,0.31,0.298,0.333	0.509,0.435,0.509	-0.19
307	"LOC409051"	"LOC409051"	chrNC_037641.1	+	10013084	10014224	10013084	10014197	10017749	10017853	307	8,104,137,83,189	10,31,187,93,54	47,46,28	8,2,4	176	149	4.35850145308e-07	2.3439052258785776e-06	0.404,0.74,0.383,0.43,0.748	0.833,0.951,0.856	-0.339
308	"LOC409051"	"LOC409051"	chrNC_037641.1	+	10013084	10014224	10013084	10014197	10018888	10018943	308	8,104,109,81,185	0,0,2,0,0	47,46,32	0,0,0	176	149	1	1.0	1.0,1.0,0.979,1.0,1.0	1.0,1.0,1.0	-0.004
309	"LOC409051"	"LOC409051"	chrNC_037641.1	+	10013084	10014224	10013084	10014197	10020596	10020675	309	50,467,433,398,749	90,780,852,719,1206	97,111,59	229,263,173	176	149	0.000834984997458	0.0027032290218707154	0.32,0.336,0.301,0.319,0.345	0.264,0.263,0.224	0.074
310	"LOC412254"	"LOC412254"	chrNC_037645.1	+	12541085	12541689	12541085	12541395	12544714	12545481	310	7,114,96,120,269	125,543,616,757,938	346,220,166	275,335,220	443	149	0	0.0	0.018,0.066,0.05,0.051,0.088	0.297,0.181,0.202	-0.172
311	"LOC412254"	"LOC412254"	chrNC_037645.1	+	12541085	12541689	12541085	12541395	12547098	12547220	311	7,104,72,102,251	0,0,0,0,2	313,220,152	2,4,0	443	149	0.706416686693	1.0	1.0,1.0,1.0,1.0,0.977	0.981,0.949,1.0	0.019
312	"LOC102654066"	"LOC102654066"	chrNC_037641.1	+	8624784	8625087	8624784	8624931	8625458	8625605	312	12,56,71,27,41	2,13,14,4,22	116,284,194	40,40,26	305	149	0.349949286856	0.6278978863329158	0.746,0.678,0.712,0.767,0.477	0.586,0.776,0.785	-0.04
313	"LOC102654066"	"LOC102654066"	chrNC_037641.1	+	8626169	8626478	8626169	8626381	8628914	8629152	313	11,35,29,31,40	0,0,0,0,0	41,89,133	9,0,4	246	149	3.57603084743e-05	0.0001518244675575544	1.0,1.0,1.0,1.0,1.0	0.734,1.0,0.953	0.104
314	"LOC100578446"	"LOC100578446"	chrNC_037641.1	-	8099437	8101995	8099440	8101995	8084546	8084803	314	0,0,13,0,0	0,10,3,2,4	10,8,0	0,0,0	152	149	1	1.0	NA,0.0,0.809,0.0,0.0	1.0,1.0,NA	-0.798
315	"LOC409487"	"LOC409487"	chrNC_037653.1	+	2852419	2852739	2852419	2852522	2852811	2853112	315	66,324,436,346,531	59,357,559,288,267	199,169,185	1350,1504,1236	366	149	0	0.0	0.313,0.27,0.241,0.328,0.447	0.057,0.044,0.057	0.267
316	"LOC724743"	"LOC724743"	chrNC_037642.1	+	10345278	10345386	10345278	10345377	10345482	10345631	316	94,201,223,126,223	91,536,394,398,387	679,716,1214	209,261,503	158	149	0	0.0	0.493,0.261,0.348,0.23,0.352	0.754,0.721,0.695	-0.387
317	"LOC411582"	"LOC411582"	chrNC_037641.1	+	11913113	11913290	11913113	11913263	11913515	11913729	317	203,1032,1014,1301,724	31,155,70,212,72	929,874,1506	48,92,71	176	149	1.41430461786e-08	8.804159936260321e-08	0.847,0.849,0.925,0.839,0.895	0.942,0.889,0.947	-0.055
318	"LOC551982"	"LOC551982"	chrNC_037642.1	+	2866913	2867095	2866913	2867034	2867153	2867361	318	139,1601,813,1060,616	0,19,0,10,6	2803,1397,3602	25,1,47	210	149	0.431987584966	0.7568578864200687	1.0,0.984,1.0,0.987,0.986	0.988,0.999,0.982	0.002
319	"LOC552677"	"LOC552677"	chrNC_037643.1	-	4806102	4806331	4806180	4806331	4805180	4805230	319	7,48,59,29,38	153,841,1125,729,973	344,392,371	6851,5437,5548	227	149	0.00642124482053	0.017460014006384944	0.029,0.036,0.033,0.025,0.025	0.032,0.045,0.042	-0.01
320	"LOC552677"	"LOC552677"	chrNC_037643.1	-	4806102	4806331	4806184	4806331	4805180	4805230	320	13,81,93,54,70	28,67,126,44,107	492,472,517	1072,856,967	231	149	0.00277836777818	0.008149878815994667	0.23,0.438,0.323,0.442,0.297	0.228,0.262,0.256	0.097
321	"LOC552677"	"LOC552677"	chrNC_037643.1	-	4806180	4806331	4806184	4806331	4805180	4805230	321	159,874,1159,754,1005	28,67,126,44,107	6999,5517,5694	1072,856,967	153	149	1.83332700132e-08	1.1339683944266836e-07	0.847,0.927,0.9,0.943,0.901	0.864,0.863,0.852	0.044
322	"LOC552677"	"LOC552677"	chrNC_037643.1	-	4813400	4813553	4813403	4813553	4813167	4813335	322	34,191,20,13,14	5,70,11,28,2	454,53,216	194,11,130	152	149	0.966410955041	1.0	0.87,0.728,0.641,0.313,0.873	0.696,0.825,0.62	-0.029
323	"LOC408916"	"LOC408916"	chrNC_037644.1	+	12194882	12195107	12194882	12195095	12196131	12196373	323	35,16,143,56,170	0,6,2,0,0	5,25,19	0,0,0	161	149	0.473872547255	0.8144761120363726	1.0,0.712,0.985,1.0,1.0	1.0,1.0,1.0	-0.061
326	"LOC410637"	"LOC410637"	chrNC_037653.1	-	7054525	7054899	7054534	7054899	7054081	7054311	326	0,10,7,6,6	32,229,200,163,181	14,14,16	109,50,125	158	149	9.58722279343e-09	6.065641610483818e-08	0.0,0.04,0.032,0.034,0.03	0.108,0.209,0.108	-0.114
327	"LOC410637"	"LOC410637"	chrNC_037653.1	-	7128055	7129754	7128324	7129754	7125593	7126720	327	40,307,180,158,126	4,18,35,34,36	35,12,38	6,7,11	418	149	0.104438279573	0.2192977323788807	0.781,0.859,0.647,0.624,0.555	0.675,0.379,0.552	0.158
328	"LOC411958"	"LOC411958"	chrNC_037652.1	-	1762036	1762144	1762141	1762144	1761832	1761913	328	2,14,12,14,0	0,1,0,0,0	4,0,12	0,0,0	254	149	1	1.0	1.0,0.891,1.0,1.0,NA	1.0,NA,1.0	-0.027
329	"LOC100577164"	"LOC100577164"	chrNC_037642.1	-	8111240	8112331	8111970	8112331	8103505	8109827	329	34,204,283,155,43	0,0,0,0,0	769,1068,2414	6,0,0	879	149	0.866458408503	1.0	1.0,1.0,1.0,1.0,1.0	0.956,1.0,1.0	0.015
330	"LOC552398"	"LOC552398"	chrNC_037650.1	+	3472866	3473104	3472866	3473047	3473641	3473907	330	3,321,203,163,162	2,108,90,131,60	207,209,458	98,26,108	206	149	0.0124118417182	0.03225412827709422	0.52,0.683,0.62,0.474,0.661	0.604,0.853,0.754	-0.145
334	"LOC100578102"	"LOC100578102"	chrNC_037649.1	+	3841290	3841538	3841290	3841529	3841883	3842422	334	103,497,535,446,558	30,168,119,101,87	760,1030,1077	166,236,243	158	149	0.683621472939	1.0	0.764,0.736,0.809,0.806,0.858	0.812,0.805,0.807	-0.013
335	"LOC100578102"	"LOC100578102"	chrNC_037649.1	+	3841290	3841538	3841290	3841529	3843999	3844603	335	17,107,140,180,222	2,58,30,61,86	88,126,167	32,19,22	158	149	0.0203839337345	0.05105212899093402	0.889,0.635,0.815,0.736,0.709	0.722,0.862,0.877	-0.064
337	"LOC102654381"	"LOC102654381"	chrNC_037638.1	-	25402339	25409322	25404044	25409322	25401889	25402252	337	12,111,73,76,56	0,2,2,0,0	3,6,19	6,0,0	1854	149	0.0241611807191	0.0595115087432285	1.0,0.817,0.746,1.0,1.0	0.039,1.0,1.0	0.233
338	"LOC100578657"	"LOC100578657"	chrNC_037638.1	+	11896709	11897086	11896709	11896867	11897925	11898128	338	0,2,24,0,8	0,0,2,0,0	77,79,117	11,4,9	368	149	1	1.0	NA,1.0,0.829,NA,1.0	0.739,0.889,0.84	0.12
339	"LOC413858"	"LOC413858"	chrNC_037640.1	+	4573982	4578594	4573982	4578034	4580482	4580558	339	187,1230,2056,1045,1509	0,0,0,0,0	1358,1318,2093	0,2,0	709	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.993,1.0	0.002
340	"LOC413858"	"LOC413858"	chrNC_037640.1	+	4573982	4578755	4573982	4578034	4580482	4580558	340	416,2209,4424,2168,3261	0,0,0,0,0	2789,3073,4036	0,2,0	870	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.996,1.0	0.001
341	"LOC413858"	"LOC413858"	chrNC_037640.1	+	4573982	4578755	4573982	4578594	4580482	4580558	341	231,1012,2447,1168,1802	2,33,79,45,50	1597,1815,2118	166,60,175	310	149	1.05839670361e-09	7.424116007931014e-09	0.982,0.936,0.937,0.926,0.945	0.822,0.936,0.853	0.075
342	"LOC100578854"	"LOC100578854"	chrNC_037651.1	+	5430067	5430246	5430067	5430213	5430385	5430529	342	1,19,18,11,10	1,2,10,8,6	12,40,23	2,5,9	182	149	0.0969029071774	0.20570617137658595	0.45,0.886,0.596,0.53,0.577	0.831,0.868,0.677	-0.184
343	"LOC411347"	"LOC411347"	chrNC_037646.1	+	4122568	4122643	4122568	4122637	4136423	4136453	343	0,2,13,0,12	0,6,8,4,2	0,2,6	0,0,0	155	149	1	1.0	NA,0.243,0.61,0.0,0.852	NA,1.0,1.0	-0.574
344	"LOC411347"	"LOC411347"	chrNC_037646.1	+	4122568	4122643	4122568	4122637	4140861	4141099	344	2,29,16,10,24	10,178,172,153,174	11,13,38	33,78,107	155	149	9.27145089081e-05	0.00036335078794753363	0.161,0.135,0.082,0.059,0.117	0.243,0.138,0.255	-0.101
345	"LOC409316"	"LOC409316"	chrNC_037641.1	-	5407980	5409007	5408724	5409007	5406253	5406469	345	56,324,260,472,341	0,88,38,23,26	84,53,136	54,31,40	893	149	2.19103972909e-06	1.0684768049164332e-05	1.0,0.381,0.533,0.774,0.686	0.206,0.222,0.362	0.411
346	"LOC411476"	"LOC411476"	chrNC_037646.1	-	5807067	5807648	5807337	5807648	5805551	5805918	346	22,389,263,206,193	32,115,91,121,95	81,83,159	114,75,118	419	149	0.00309715575263	0.009028275069297082	0.196,0.546,0.507,0.377,0.419	0.202,0.282,0.324	0.14
347	"LOC411476"	"LOC411476"	chrNC_037646.1	-	5807067	5807648	5807346	5807648	5805551	5805918	347	22,399,269,233,200	6,39,37,31,41	83,84,161	45,24,55	428	149	7.89721336625e-06	3.6489272260286394e-05	0.561,0.781,0.717,0.723,0.629	0.391,0.549,0.505	0.201
348	"LOC411476"	"LOC411476"	chrNC_037646.1	-	5807337	5807648	5807346	5807648	5805551	5805918	348	32,125,97,148,102	6,39,37,31,41	116,76,120	45,24,55	158	149	0.121357026205	0.25128043073035294	0.834,0.751,0.712,0.818,0.701	0.709,0.749,0.673	0.053
349	"LOC410888"	"LOC410888"	chrNC_037639.1	+	6115200	6115361	6115200	6115307	6130675	6130861	349	2,10,25,24,5	0,0,0,6,0	105,48,53	11,6,11	203	149	0.00647262482813	0.017525876457705848	1.0,1.0,1.0,0.746,1.0	0.875,0.854,0.78	0.113
350	"LOC413399"	"LOC413399"	chrNC_037641.1	-	5130721	5131172	5130894	5131172	5127740	5128344	350	13,15,17,14,15	14,34,88,90,64	108,63,119	242,117,157	322	149	0.000229396762562	0.0008363693640678568	0.301,0.17,0.082,0.067,0.098	0.171,0.199,0.26	-0.066
351	"LOC102656523"	"LOC102656523"	chrNC_037643.1	-	15720431	15721613	15720567	15721613	15719992	15720357	351	56,122,32,96,20	0,0,0,22,0	10,5,32	0,0,0	285	149	0.000834143787274	0.0027032290218707154	1.0,1.0,1.0,0.695,1.0	1.0,1.0,1.0	-0.061
