ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
557	"LOC726264"	"LOC726264"	chrNC_037638.1	-	11701879	11702066	11701879	11702054	11702156	11702294	557	48,377,203,194,50	8,19,4,10,12	1536,885,2143	130,75,204	161	149	0.0600915090698	0.1503539633183954	0.847,0.948,0.979,0.947,0.794	0.916,0.916,0.907	-0.01
558	"LOC408908"	"LOC408908"	chrNC_037644.1	-	13631946	13632237	13631946	13632234	13632818	13633110	558	72,1244,805,943,2099	6,214,149,101,244	425,401,354	98,52,46	152	149	0.204201554285	0.4170159973759626	0.922,0.851,0.841,0.902,0.894	0.81,0.883,0.883	0.023
559	"LOC408908"	"LOC408908"	chrNC_037644.1	-	13631946	13632258	13631946	13632234	13632818	13633110	559	78,1642,1346,1290,2550	6,214,149,101,244	677,657,449	98,52,46	173	149	0.647214395738	1.0	0.918,0.869,0.886,0.917,0.9	0.856,0.916,0.894	0.009
560	"LOC408908"	"LOC408908"	chrNC_037644.1	-	13631946	13632258	13631946	13632237	13632818	13633110	560	71,1577,1296,1249,2385	65,1179,755,902,1934	633,627,431	381,371,336	170	149	0.215790916076	0.43464342472637885	0.489,0.54,0.601,0.548,0.519	0.593,0.597,0.529	-0.034
561	"LOC725792"	"LOC725792"	chrNC_037640.1	+	7452873	7456091	7452888	7456091	7452633	7452790	561	8,160,361,198,338	19,355,814,702,720	12,4,18	0,2,4	164	149	2.78869283221e-09	2.4626618319736842e-08	0.277,0.291,0.287,0.204,0.299	1.0,0.645,0.803	-0.544
562	"LOC410044"	"LOC410044"	chrNC_037640.1	+	7096962	7099161	7096965	7099161	7095038	7095165	562	0,6,8,1,16	0,0,0,0,0	8,11,9	0,0,1	152	149	1	1.0	NA,1.0,1.0,1.0,1.0	1.0,1.0,0.898	0.034
563	"LOC410044"	"LOC410044"	chrNC_037640.1	+	7096962	7099161	7096965	7099161	7096501	7096800	563	68,733,816,655,1095	24,295,316,245,480	867,679,640	171,200,197	152	149	9.08131332267e-06	4.84740324467852e-05	0.735,0.709,0.717,0.724,0.691	0.832,0.769,0.761	-0.072
564	"LOC411083"	"LOC411083"	chrNC_037642.1	+	6993529	6993637	6993542	6993637	6988117	6988212	564	18,89,82,75,73	0,14,6,12,12	5,3,7	1,0,0	162	149	0.000705437396798	0.002786941820902625	1.0,0.854,0.926,0.852,0.848	0.821,1.0,1.0	-0.044
565	"LOC410304"	"LOC410304"	chrNC_037648.1	-	7492052	7494797	7492052	7493699	7495431	7498298	565	42,206,775,311,453	0,2,20,0,4	70,81,40	0,0,0	1247	149	0.000116799581813	0.0005354057166313473	1.0,0.925,0.822,1.0,0.931	1.0,1.0,1.0	-0.064
567	"LOC551897"	"LOC551897"	chrNC_037642.1	+	5318825	5319825	5319277	5319825	5317716	5317911	567	2,34,0,12,10	0,2,0,0,0	60,13,82	0,0,5	601	149	1	1.0	1.0,0.808,NA,1.0,1.0	1.0,1.0,0.803	0.018
568	"LOC410948"	"LOC410948"	chrNC_037640.1	-	6068480	6068573	6068480	6068558	6068634	6068831	568	0,1,0,6,0	0,12,19,10,29	2,17,4	2,16,21	164	149	1	1.0	NA,0.07,0.0,0.353,0.0	0.476,0.491,0.148	-0.266
569	"LOC551519"	"LOC551519"	chrNC_037642.1	+	249650	249785	249654	249785	244767	244862	569	449,3635,2660,3299,2532	12,202,209,207,154	3662,2930,4736	157,163,334	153	149	0.397503448834	0.7216956040054936	0.973,0.946,0.925,0.939,0.941	0.958,0.946,0.932	-0.001
570	"LOC100577003"	"LOC100577003"	chrNC_037638.1	+	8177652	8177908	8177655	8177908	8176000	8176073	570	0,21,13,1,15	2,4,12,0,8	7,4,6	26,1,14	152	149	0.137492820339	0.3032669921526887	0.0,0.837,0.515,1.0,0.648	0.209,0.797,0.296	0.166
571	"LOC100577003"	"LOC100577003"	chrNC_037638.1	+	8177652	8177908	8177655	8177908	8176361	8176580	571	0,60,17,12,26	4,67,27,34,7	9,4,4	14,2,2	152	149	0.478131802252	0.8383011598608059	0.0,0.467,0.382,0.257,0.785	0.387,0.662,0.662	-0.192
572	"LOC100577003"	"LOC100577003"	chrNC_037638.1	+	8177652	8177908	8177655	8177908	8176737	8176759	572	0,15,13,1,17	0,0,0,0,4	5,4,5	0,0,2	152	149	1	1.0	NA,1.0,1.0,1.0,0.806	1.0,1.0,0.71	0.048
573	"LOC552513"	"LOC552513"	chrNC_037642.1	+	11750424	11750581	11750448	11750581	11746222	11747267	573	8,71,266,110,85	20,227,755,332,358	6,37,13	8,14,15	173	149	3.15593347184e-05	0.00015589361535208994	0.256,0.212,0.233,0.222,0.17	0.392,0.695,0.427	-0.286
574	"LOC410952"	"LOC410952"	chrNC_037640.1	+	5495665	5495980	5495819	5495980	5495368	5495588	574	3,17,6,3,0	0,0,0,0,2	165,40,37	0,0,0	303	149	0.676857286128	1.0	1.0,1.0,1.0,1.0,0.0	1.0,1.0,1.0	-0.2
575	"LOC552621"	"LOC552621"	chrNC_037641.1	+	12159154	12159696	12159157	12159696	12158825	12159075	575	49,230,368,282,310	4,24,38,20,38	1062,1866,2093	157,200,223	152	149	0.12089284299	0.27240582444838646	0.923,0.904,0.905,0.933,0.889	0.869,0.901,0.902	0.02
576	"LOC410959"	"LOC410959"	chrNC_037640.1	-	5379458	5379612	5379458	5379597	5379662	5379888	576	0,6,35,6,8	2,38,100,28,36	18,25,19	7,20,16	164	149	6.70262823022e-09	5.5901781281209856e-08	0.0,0.125,0.241,0.163,0.168	0.7,0.532,0.519	-0.444
577	"LOC410535"	"LOC410535"	chrNC_037651.1	-	8830998	8831193	8830998	8831178	8835105	8835231	577	0,0,0,3,3	0,2,8,4,19	41,34,60	142,331,210	164	149	1	1.0	NA,0.0,0.0,0.405,0.125	0.208,0.085,0.206	-0.034
578	"LOC410535"	"LOC410535"	chrNC_037651.1	-	8830998	8831193	8830998	8831178	8835117	8835231	578	0,0,0,0,22	0,11,16,8,18	39,62,82	16,76,52	164	149	1	1.0	NA,0.0,0.0,0.0,0.526	0.689,0.426,0.589	-0.436
579	"LOC410535"	"LOC410535"	chrNC_037651.1	-	8830998	8831193	8830998	8831178	8838822	8839053	579	0,0,0,0,3	0,0,0,0,0	28,16,39	6,5,0	164	149	1	1.0	NA,NA,NA,NA,1.0	0.809,0.744,1.0	0.149
580	"LOC107964839"	"LOC107964839"	chrNC_037645.1	+	11793966	11794191	11793969	11794191	11793555	11793858	580	6,84,13,49,20	0,20,3,17,2	499,201,599	135,18,173	152	149	0.832998767416	1.0	1.0,0.805,0.809,0.739,0.907	0.784,0.916,0.772	0.028
581	"LOC551770"	"LOC551770"	chrNC_037652.1	-	3723553	3723767	3723553	3723737	3725735	3725848	581	2,11,10,4,15	4,0,0,8,0	19,22,25	16,6,32	179	149	0.013944648691	0.041505633402456006	0.294,1.0,1.0,0.294,1.0	0.497,0.753,0.394	0.17
582	"LOC552617"	"LOC552617"	chrNC_037644.1	+	12127406	12127525	12127435	12127525	12124761	12125332	582	16,210,143,172,115	25,349,292,354,263	184,137,229	714,505,795	178	149	9.35018507064e-10	8.572192572395908e-09	0.349,0.335,0.291,0.289,0.268	0.177,0.185,0.194	0.121
583	"LOC100577949"	"LOC100577949"	chrNC_037647.1	-	8166841	8167058	8166841	8167052	8168487	8168573	583	209,12,96,1508,1218	6,1682,2540,0,0	0,41,29	52,52,45	155	149	0.00517698440174	0.017111930172849517	0.971,0.007,0.035,1.0,1.0	0.0,0.431,0.383	0.331
584	"LOC113218557"	"LOC113218557"	chrNC_037641.1	-	1779426	1779540	1779426	1779537	1779611	1779616	584	0,18,2,0,1	0,1,0,0,0	49,16,24	15,10,10	152	149	1	1.0	NA,0.946,1.0,NA,1.0	0.762,0.611,0.702	0.29
585	"LOC113218557"	"LOC113218557"	chrNC_037641.1	-	1779426	1779540	1779426	1779537	1779705	1779947	585	0,19,0,9,0	0,2,0,0,0	174,10,89	6,15,19	152	149	1	1.0	NA,0.903,NA,1.0,NA	0.966,0.395,0.821	0.224
586	"LOC408455"	"LOC408455"	chrNC_037651.1	+	7082894	7082946	7082909	7082946	7082742	7082811	586	0,2,23,0,6	0,0,0,0,0	153,107,160	16,26,27	164	149	1	1.0	NA,1.0,1.0,NA,1.0	0.897,0.789,0.843	0.157
587	"LOC724665"	"LOC724665"	chrNC_037639.1	+	631593	631799	631602	631799	631104	631294	587	10,128,189,94,104	53,549,387,280,172	880,546,959	2410,738,1754	158	149	0.0275057605965	0.0757670148541204	0.151,0.18,0.315,0.24,0.363	0.256,0.411,0.34	-0.086
588	"LOC413194"	"LOC413194"	chrNC_037640.1	+	4965871	4965967	4965895	4965967	4965605	4965802	588	27,153,30,30,9	0,3,7,2,0	337,8,192	5,0,14	173	149	0.930741468883	1.0	1.0,0.978,0.787,0.928,1.0	0.983,1.0,0.922	-0.03
589	"LOC550811"	"LOC550811"	chrNC_037641.1	-	9334031	9334184	9334031	9334181	9334395	9334494	589	0,44,268,47,40	2,26,67,10,20	241,383,476	94,72,207	152	149	0.540562118493	0.9228359691685756	0.0,0.624,0.797,0.822,0.662	0.715,0.839,0.693	-0.168
590	"LOC102655807"	"LOC102655807"	chrNC_037640.1	+	4774030	4774458	4774300	4774458	4773117	4773275	590	23,59,259,38,38	3,0,0,0,0	30,40,84	0,0,0	419	149	1	1.0	0.732,1.0,1.0,1.0,1.0	1.0,1.0,1.0	-0.054
591	"tra2"	"tra2"	chrNC_037648.1	+	10537176	10537274	10537179	10537274	10536865	10537080	591	94,466,641,392,437	133,720,1013,548,786	1218,1439,1550	1958,2324,2369	152	149	0.86414391249	1.0	0.409,0.388,0.383,0.412,0.353	0.379,0.378,0.391	0.006
592	"tra2"	"tra2"	chrNC_037648.1	+	10537765	10538991	10538406	10538991	10537176	10537274	592	293,1307,1462,1130,936	13,130,163,59,59	6406,4722,5845	168,357,330	790	149	0.0175852734231	0.050769022550824765	0.81,0.655,0.628,0.783,0.75	0.878,0.714,0.77	-0.062
593	"LOC409640"	"LOC409640"	chrNC_037640.1	+	4641189	4641276	4641194	4641276	4638495	4638584	593	10,44,48,26,23	2,41,0,17,12	0,6,1	0,2,1	154	149	1	1.0	0.829,0.509,1.0,0.597,0.65	NA,0.744,0.492	0.099
594	"LOC409640"	"LOC409640"	chrNC_037640.1	+	4644269	4644542	4644443	4644542	4642251	4642524	594	48,311,163,92,165	0,0,22,2,2	2,23,25	0,0,0	323	149	0.00107170403207	0.004050805497020976	1.0,1.0,0.774,0.955,0.974	1.0,1.0,1.0	-0.059
595	"LOC409640"	"LOC409640"	chrNC_037640.1	+	4644269	4644542	4644443	4644542	4643772	4643857	595	72,497,241,118,218	0,13,0,0,10	2,23,29	0,0,0	323	149	0.00599682057661	0.01964679415959823	1.0,0.946,1.0,1.0,0.91	1.0,1.0,1.0	-0.029
596	"LOC409497"	"LOC409497"	chrNC_037647.1	+	5998092	5998396	5998114	5998396	5996436	5996703	596	21,50,41,33,48	0,33,49,41,26	42,4,45	53,39,93	171	149	0.000812095724455	0.0031717950083592033	1.0,0.569,0.422,0.412,0.617	0.408,0.082,0.297	0.342
597	"LOC726857"	"LOC726857"	chrNC_037640.1	+	4508518	4508835	4508542	4508835	4508124	4508327	597	0,1,4,16,0	28,204,334,376,104	27,14,39	203,83,212	173	149	0	0.0	0.0,0.004,0.01,0.035,0.0	0.103,0.127,0.137	-0.113
599	"LOC725617"	"LOC725617"	chrNC_037649.1	+	4265552	4265773	4265570	4265773	4260527	4261752	599	2,42,65,9,9	6,25,57,54,10	13,12,16	48,8,24	167	149	0.743484681601	1.0	0.229,0.6,0.504,0.129,0.445	0.195,0.572,0.373	0.001
600	"LOC725617"	"LOC725617"	chrNC_037649.1	+	4265552	4265773	4265570	4265773	4262541	4262544	600	2,36,63,9,9	3,11,9,5,13	7,14,19	65,42,66	167	149	1.31340471832e-08	1.0446351435114702e-07	0.373,0.745,0.862,0.616,0.382	0.088,0.229,0.204	0.422
601	"LOC412326"	"LOC412326"	chrNC_037649.1	+	7349682	7349818	7349686	7349818	7349479	7349610	601	101,637,193,489,152	10,12,2,4,8	275,203,394	6,14,6	153	149	0.345804228806	0.6423988844485784	0.908,0.981,0.989,0.992,0.949	0.978,0.934,0.985	-0.002
602	"LOC412326"	"LOC412326"	chrNC_037649.1	+	7349894	7350273	7349905	7350273	7349682	7349818	602	95,521,91,348,71	2,17,0,6,0	148,133,269	6,2,0	160	149	0.224180465604	0.4483609312080001	0.978,0.966,1.0,0.982,1.0	0.958,0.984,1.0	0.005
603	"LOC413169"	"LOC413169"	chrNC_037642.1	-	7180231	7181751	7180231	7181748	7181966	7182180	603	7,22,2,9,3	2,13,2,13,18	54,112,111	20,66,94	152	149	0.14784086663	0.3216610159830254	0.774,0.624,0.495,0.404,0.14	0.726,0.625,0.537	-0.142
604	"LOC413169"	"LOC413169"	chrNC_037642.1	-	7180231	7181751	7180231	7181748	7186414	7186572	604	9,135,66,56,74	14,88,58,60,83	133,120,123	106,59,62	152	149	0.0119447797634	0.03631817847048962	0.387,0.601,0.527,0.478,0.466	0.552,0.666,0.66	-0.134
606	"LOC413376"	"LOC413376"	chrNC_037640.1	+	4318360	4318703	4318363	4318703	4318090	4318281	606	27,150,93,135,163	5,92,46,70,74	657,689,977	314,255,510	152	149	0.810902775972	1.0	0.841,0.615,0.665,0.654,0.683	0.672,0.726,0.653	0.008
607	"LOC413376"	"LOC413376"	chrNC_037640.1	+	4320249	4320442	4320252	4320442	4319709	4320170	607	50,71,8,30,5	6,76,5,5,6	1038,81,579	661,36,364	152	149	0.25758221162	0.5058973608432052	0.891,0.478,0.611,0.855,0.45	0.606,0.688,0.609	0.023
608	"LOC412129"	"LOC412129"	chrNC_037641.1	+	3713045	3713225	3713048	3713225	3712725	3712941	608	35,169,22,58,9	33,93,11,22,2	408,22,214	353,10,133	152	149	0.221931962317	0.4446043148335563	0.51,0.64,0.662,0.721,0.815	0.531,0.683,0.612	0.061
609	"LOC726044"	"LOC726044"	chrNC_037641.1	+	5836339	5838728	5836344	5838728	5832797	5833210	609	2,20,23,39,17	6,7,25,32,0	4,8,8	5,7,25	154	149	0.0334397952968	0.09016560518306571	0.244,0.734,0.471,0.541,1.0	0.436,0.525,0.236	0.199
610	"LOC726044"	"LOC726044"	chrNC_037641.1	+	5836339	5838728	5836371	5838728	5832797	5833210	610	5,41,70,78,31	10,33,47,64,7	23,21,16	4,9,15	181	149	0.258860724677	0.5075783352442073	0.292,0.506,0.551,0.501,0.785	0.826,0.658,0.468	-0.124
611	"LOC726044"	"LOC726044"	chrNC_037641.1	+	5836344	5838728	5836371	5838728	5832797	5833210	611	9,28,72,71,14	10,33,47,64,7	24,20,33	4,9,15	176	149	0.00437103098754	0.014663710100657933	0.432,0.418,0.565,0.484,0.629	0.836,0.653,0.651	-0.208
612	"LOC100576994"	"LOC100576994"	chrNC_037650.1	+	2883016	2883112	2883025	2883112	2882820	2882947	612	0,0,25,0,0	4,5,68,0,0	0,0,0	0,2,0	158	149	1	1.0	0.0,0.0,0.257,NA,NA	NA,0.0,NA	0.086
613	"LOC100576994"	"LOC100576994"	chrNC_037650.1	+	2883197	2883459	2883266	2883459	2883016	2883112	613	0,20,112,20,28	2,0,14,0,0	8,5,1	0,0,0	218	149	0.0911015139997	0.21537976045992066	0.0,1.0,0.845,1.0,1.0	1.0,1.0,1.0	-0.231
615	"LOC107964218"	"LOC107964218"	chrNC_037640.1	+	12557152	12557242	12557159	12557242	12556824	12556940	615	3,12,4,11,2	9,25,36,64,22	4,17,44	80,131,171	156	149	0.567863815775	0.9578714083508076	0.241,0.314,0.096,0.141,0.08	0.046,0.11,0.197	0.057
616	"LOC411870"	"LOC411870"	chrNC_037639.1	+	9504604	9505194	9504715	9505194	9504313	9504508	616	12,111,5,4,8	0,63,0,8,2	179,6,31	11,4,1	260	149	0.196127092774	0.40264724516508377	1.0,0.502,1.0,0.223,0.696	0.903,0.462,0.947	-0.086
619	"LOC411050"	"LOC411050"	chrNC_037641.1	-	4247501	4247735	4247501	4247732	4253272	4253373	619	0,0,0,0,2	0,0,0,0,0	0,4,0	0,0,1	152	149	1	1.0	NA,NA,NA,NA,1.0	NA,1.0,0.0	0.5
620	"LOC726158"	"LOC726158"	chrNC_037640.1	+	9441428	9441628	9441431	9441628	9440970	9441233	620	26,319,275,234,309	5,28,46,15,58	17,14,42	0,0,0	152	149	1.18758316625e-07	8.340861886937135e-07	0.836,0.918,0.854,0.939,0.839	1.0,1.0,1.0	-0.123
621	"E74"	"E74"	chrNC_037640.1	-	3353268	3353508	3353268	3353505	3354173	3354341	621	0,12,81,22,22	2,38,130,43,59	161,101,132	366,298,280	152	149	0.962927163529	1.0	0.0,0.236,0.379,0.334,0.268	0.301,0.249,0.316	-0.045
622	"E74"	"E74"	chrNC_037640.1	-	3431860	3432149	3431860	3432131	3432227	3432520	622	0,1,7,1,0	1,45,65,37,25	15,24,17	255,164,320	167	149	0.0126282108882	0.037963657764025535	0.0,0.019,0.088,0.024,0.0	0.05,0.115,0.045	-0.044
624	"LOC413812"	"LOC413812"	chrNC_037640.1	+	3284639	3284947	3284672	3284947	3282901	3283261	624	54,469,300,189,217	19,252,178,179,117	536,423,564	6,10,9	182	149	0	0.0	0.699,0.604,0.58,0.464,0.603	0.987,0.972,0.981	-0.39
625	"LOC413812"	"LOC413812"	chrNC_037640.1	+	3285450	3285587	3285462	3285587	3285034	3285226	625	37,368,315,166,260	31,315,260,153,178	204,249,383	84,123,167	161	149	1.819058848e-08	1.4094772106116128e-07	0.525,0.52,0.529,0.501,0.575	0.692,0.652,0.68	-0.145
626	"LOC724510"	"LOC724510"	chrNC_037640.1	-	3244702	3244833	3244702	3244819	3245192	3245309	626	39,196,170,241,194	0,10,9,4,6	378,556,637	30,36,37	163	149	0.000510697856561	0.0020791461889144444	1.0,0.947,0.945,0.982,0.967	0.92,0.934,0.94	0.037
627	"LOC724510"	"LOC724510"	chrNC_037640.1	-	3244702	3244833	3244702	3244819	3245786	3245973	627	18,77,35,56,60	12,93,102,71,64	104,172,172	343,232,399	163	149	0.0386003904643	0.10273872434648154	0.578,0.431,0.239,0.419,0.461	0.217,0.404,0.283	0.124
628	"LOC724510"	"LOC724510"	chrNC_037640.1	-	3247996	3248348	3247996	3248309	3248429	3248749	628	59,469,108,238,122	1,4,14,4,5	650,389,809	87,104,213	188	149	0	0.0	0.979,0.989,0.859,0.979,0.951	0.856,0.748,0.751	0.166
629	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15142762	15142971	15142762	15142947	15143917	15144044	629	13,106,188,166,95	72,424,462,319,270	29,32,54	30,14,28	173	149	4.97710983538e-10	4.725303487977376e-09	0.135,0.177,0.26,0.309,0.233	0.454,0.663,0.624	-0.358
630	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15142762	15142971	15142762	15142947	15150664	15151122	630	2,48,54,67,25	0,2,5,10,0	0,11,15	0,0,0	173	149	1	1.0	1.0,0.954,0.903,0.852,1.0	NA,1.0,1.0	-0.058
631	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15147451	15147604	15147451	15147586	15150664	15151122	631	3,59,31,33,61	6,57,71,33,44	6,0,8	8,0,2	167	149	1	1.0	0.308,0.48,0.28,0.472,0.553	0.401,NA,0.781	-0.172
632	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15147451	15147744	15147451	15147586	15150664	15151122	632	55,314,310,340,265	6,57,71,33,44	20,14,19	8,0,2	307	149	0.608661555051	1.0	0.816,0.728,0.679,0.833,0.745	0.548,1.0,0.822	-0.03
633	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15147451	15147817	15147451	15147586	15150664	15151122	633	62,418,376,463,361	6,57,71,33,44	23,18,29	8,0,2	380	149	0.594049611225	0.9895334023317961	0.802,0.742,0.675,0.846,0.763	0.53,1.0,0.85	-0.028
634	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15147451	15147744	15147451	15147604	15150664	15151122	634	52,270,287,309,228	0,15,8,2,24	14,14,11	0,0,0	289	149	0.000286013084937	0.0012400783935355125	1.0,0.903,0.949,0.988,0.83	1.0,1.0,1.0	-0.066
635	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15147451	15147817	15147451	15147604	15150664	15151122	635	59,374,353,432,324	0,15,8,2,24	17,18,21	0,0,0	362	149	0.000313583599809	0.001345049654895032	1.0,0.911,0.948,0.989,0.847	1.0,1.0,1.0	-0.061
636	"LOC724299"	"LOC724299"	chrNC_037639.1	-	15147451	15147817	15147451	15147744	15150664	15151122	636	7,144,104,139,117	0,40,38,16,21	3,6,10	0,2,0	222	149	0.00177338342033	0.006395896359808799	1.0,0.707,0.648,0.854,0.789	1.0,0.668,1.0	-0.09
637	"LOC410076"	"LOC410076"	chrNC_037640.1	-	3237387	3238503	3237387	3237525	3239046	3239193	637	269,1832,1646,1452,1284	81,791,640,596,454	3484,3534,4304	221,222,231	1127	149	0	0.0	0.305,0.234,0.254,0.244,0.272	0.676,0.678,0.711	-0.427
638	"LOC551655"	"LOC551655"	chrNC_037640.1	+	3225934	3226334	3225952	3226334	3225782	3225885	638	39,417,85,122,57	222,2122,1208,1322,688	265,196,509	3062,2692,4682	167	149	0.0112072504915	0.03429275882876816	0.136,0.149,0.059,0.076,0.069	0.072,0.061,0.088	0.024
639	"LOC552068"	"LOC552068"	chrNC_037638.1	-	25328366	25328497	25328366	25328470	25328581	25328738	639	74,1019,583,1049,405	2,41,19,8,26	395,506,761	155,44,170	176	149	0	0.0	0.969,0.955,0.963,0.991,0.93	0.683,0.907,0.791	0.168
640	"LOC412295"	"LOC412295"	chrNC_037640.1	+	3201182	3201332	3201215	3201332	3200823	3200981	640	0,20,18,22,6	0,24,1,18,0	2,8,7	0,0,0	182	149	1	1.0	NA,0.406,0.936,0.5,1.0	1.0,1.0,1.0	-0.289
641	"LOC410796"	"LOC410796"	chrNC_037639.1	+	15834804	15835013	15834828	15835013	15834552	15834600	641	8,178,188,147,74	12,39,80,56,25	725,699,733	177,144,145	173	149	0.0123636355854	0.03735528638507019	0.365,0.797,0.669,0.693,0.718	0.779,0.807,0.813	-0.151
642	"LOC410796"	"LOC410796"	chrNC_037639.1	+	15834804	15835013	15834837	15835013	15834552	15834600	642	10,191,207,147,83	3,26,24,7,16	775,758,820	69,55,110	182	149	0.430851696527	0.7717418158522401	0.732,0.857,0.876,0.945,0.809	0.902,0.919,0.859	-0.05
643	"LOC410796"	"LOC410796"	chrNC_037639.1	+	15834828	15835013	15834837	15835013	15834552	15834600	643	14,52,99,56,34	3,26,24,7,16	227,203,232	69,55,110	158	149	0.371990819279	0.682077822830655	0.815,0.654,0.796,0.883,0.667	0.756,0.777,0.665	0.03
644	"LOC100578156"	"LOC100578156"	chrNC_037642.1	+	9818808	9820404	9819059	9820404	9818115	9818659	644	176,598,221,252,20	0,0,14,0,0	46,4,18	0,0,0	400	149	0.101296585536	0.23554152803240272	1.0,1.0,0.855,1.0,1.0	1.0,1.0,1.0	-0.029
645	"LOC411276"	"LOC411276"	chrNC_037645.1	+	8293632	8294490	8293653	8294490	8293190	8293494	645	0,28,113,15,37	0,0,16,0,2	106,114,191	0,9,4	170	149	1	1.0	NA,1.0,0.861,1.0,0.942	1.0,0.917,0.977	-0.014
646	"LOC410273"	"LOC410273"	chrNC_037648.1	+	16095126	16095331	16095144	16095331	16094910	16095013	646	0,0,4,6,2	4,31,53,48,34	64,27,75	265,119,403	167	149	1.29703758711e-06	7.730730233841737e-06	0.0,0.0,0.063,0.1,0.05	0.177,0.168,0.142	-0.12
647	"LOC102656765"	"LOC102656765"	chrNC_037645.1	-	12252691	12252828	12252691	12252825	12253111	12253194	647	6,4,4,0,7	0,0,0,0,0	151,18,96	173,17,135	152	149	1	1.0	1.0,1.0,1.0,NA,1.0	0.461,0.509,0.411	0.54
648	"LOC102656765"	"LOC102656765"	chrNC_037645.1	-	12252691	12252828	12252691	12252825	12253971	12262656	648	2,0,4,4,9	0,0,0,4,4	84,13,29	54,10,39	152	149	1	1.0	1.0,NA,1.0,0.495,0.688	0.604,0.56,0.422	0.267
650	"LOC410093"	"LOC410093"	chrNC_037640.1	-	4583800	4583922	4583800	4583886	4584339	4584558	650	43,136,464,150,91	2,61,149,53,75	2309,1739,1966	874,683,827	185	149	0.589163169923	0.9848085832672553	0.945,0.642,0.715,0.695,0.494	0.68,0.672,0.657	0.029
651	"Cac"	"Cac"	chrNC_037640.1	+	2492824	2492947	2492829	2492947	2492400	2492723	651	4,49,185,38,31	0,0,0,0,0	212,132,142	0,0,4	154	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.972	0.009
652	"Cac"	"Cac"	chrNC_037640.1	+	2508579	2508720	2508603	2508720	2505565	2505649	652	0,4,7,0,8	6,67,137,37,8	10,21,45	238,119,181	173	149	0.0658233436344	0.16299759939157607	0.0,0.049,0.042,0.0,0.463	0.035,0.132,0.176	-0.004
653	"Cac"	"Cac"	chrNC_037640.1	+	2522688	2522843	2522691	2522843	2522375	2522503	653	6,38,258,52,38	0,0,0,2,0	463,452,538	0,0,23	152	149	0.209617670064	0.42453764206891065	1.0,1.0,1.0,0.962,1.0	1.0,1.0,0.958	0.006
655	"LOC725664"	"LOC725664"	chrNC_037640.1	-	5035506	5035977	5035506	5035579	5036843	5038055	655	8,24,65,40,52	0,0,4,14,0	82,130,184	4,0,2	547	149	0.035685648991	0.09577310488981229	1.0,1.0,0.816,0.438,1.0	0.848,1.0,0.962	-0.086
656	"LOC412256"	"LOC412256"	chrNC_037640.1	+	10231312	10231590	10231345	10231590	10230860	10230996	656	62,381,319,237,248	26,161,147,122,101	441,543,847	292,238,337	182	149	0.494700239299	0.8598190845124442	0.661,0.66,0.64,0.614,0.668	0.553,0.651,0.673	0.023
657	"LOC409888"	"LOC409888"	chrNC_037640.1	-	2316157	2316205	2316157	2316202	2316851	2316940	657	0,9,20,1,12	2,33,120,47,48	1,1,3	50,16,50	152	149	0.000407075067033	0.0016858522603677	0.0,0.211,0.14,0.02,0.197	0.019,0.058,0.056	0.069
658	"LOC725949"	"LOC725949"	chrNC_037647.1	-	8193137	8193274	8193137	8193271	8193470	8193695	658	64,193,83,236,110	6,32,0,12,6	52,20,61	10,2,6	152	149	0.165894517975	0.35451835602842524	0.913,0.855,1.0,0.951,0.947	0.836,0.907,0.909	0.049
659	"LOC552603"	"LOC552603"	chrNC_037640.1	+	4470788	4471015	4470891	4471015	4470184	4470309	659	10,63,26,48,6	0,0,0,0,0	136,27,63	8,0,0	252	149	0.0235941163482	0.06566983484168759	1.0,1.0,1.0,1.0,1.0	0.91,1.0,1.0	0.03
660	"LOC100577971"	"LOC100577971"	chrNC_037640.1	+	2023426	2023514	2023431	2023514	2022562	2022698	660	1,7,7,8,7	54,20,6,3,0	0,16,17	40,0,0	154	149	0.116184603581	0.2640259392635402	0.018,0.253,0.53,0.721,1.0	0.0,1.0,1.0	-0.162
661	"LOC409468"	"LOC409468"	chrNC_037638.1	+	5243422	5243516	5243425	5243516	5243026	5243347	661	8,6,28,39,85	6,112,130,199,70	4,0,0	4,4,3	152	149	0.24402180128	0.4824200548761811	0.567,0.05,0.174,0.161,0.543	0.495,0.0,0.0	0.134
662	"LOC409468"	"LOC409468"	chrNC_037638.1	+	5244931	5245221	5244963	5245221	5243026	5243347	662	48,509,330,606,469	0,64,36,62,22	149,127,229	0,0,0	181	149	1.11022302463e-16	1.93243167040671e-15	1.0,0.867,0.883,0.889,0.946	1.0,1.0,1.0	-0.083
